config,query_id,k,precision,recall,f1,ndcg
IVF (nprobe=8),74,100,0.96,0.096,0.17454545454545453,0.9665071882576034
IVF (nprobe=8),74,500,0.926,0.463,0.6173333333333334,0.9350914051558262
IVF (nprobe=8),74,1000,0.74,0.74,0.74,0.7741329387891613
IVF (nprobe=8),75,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),75,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),75,100,0.99,0.099,0.18,0.992763764552231
IVF (nprobe=8),75,500,0.998,0.499,0.6653333333333333,0.9978525506649848
IVF (nprobe=8),75,1000,0.823,0.823,0.823,0.8518322440850196
IVF (nprobe=8),76,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),76,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),76,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),76,500,1.0,0.5,0.6666666666666666,1.0
IVF (nprobe=8),76,1000,0.975,0.975,0.975,0.9793744252998458
IVF (nprobe=8),77,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),77,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),77,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),77,500,1.0,0.5,0.6666666666666666,1.0
IVF (nprobe=8),77,1000,0.957,0.957,0.957,0.9647728223274603
IVF (nprobe=8),78,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),78,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),78,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),78,500,1.0,0.5,0.6666666666666666,1.0
IVF (nprobe=8),78,1000,0.971,0.971,0.971,0.9761560002966317
IVF (nprobe=8),79,10,0.8,0.008,0.015841584158415842,0.8263333286520083
IVF (nprobe=8),79,50,0.68,0.034,0.06476190476190476,0.7048556399751409
IVF (nprobe=8),79,100,0.58,0.058,0.10545454545454544,0.6194010842326064
IVF (nprobe=8),79,500,0.548,0.274,0.3653333333333334,0.5651143635124076
IVF (nprobe=8),79,1000,0.46,0.46,0.46,0.4833028788338535
IVF (nprobe=8),80,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),80,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),80,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),80,500,0.992,0.496,0.6613333333333333,0.9931647457501563
IVF (nprobe=8),80,1000,0.913,0.913,0.9130000000000001,0.927043688621279
IVF (nprobe=8),81,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),81,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),81,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),81,500,0.996,0.498,0.664,0.996620330236008
IVF (nprobe=8),81,1000,0.862,0.862,0.8619999999999999,0.8847303860848511
IVF (nprobe=8),82,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),82,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),82,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),82,500,1.0,0.5,0.6666666666666666,1.0
IVF (nprobe=8),82,1000,0.913,0.913,0.9130000000000001,0.927828598237145
IVF (nprobe=8),83,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),83,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),83,100,0.99,0.099,0.18,0.9925085132766419
IVF (nprobe=8),83,500,0.962,0.481,0.6413333333333333,0.966794757988603
IVF (nprobe=8),83,1000,0.848,0.848,0.848,0.8689658932973718
IVF (nprobe=8),84,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),84,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),84,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),84,500,1.0,0.5,0.6666666666666666,1.0
IVF (nprobe=8),84,1000,0.986,0.986,0.986,0.9883655849488516
IVF (nprobe=8),85,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),85,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),85,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),85,500,0.996,0.498,0.664,0.9965376889454347
IVF (nprobe=8),85,1000,0.993,0.993,0.993,0.9938591053121109
IVF (nprobe=8),86,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),86,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),86,100,0.98,0.098,0.17818181818181816,0.9848460435165602
IVF (nprobe=8),86,500,0.992,0.496,0.6613333333333333,0.9918050636580974
IVF (nprobe=8),86,1000,0.956,0.956,0.956,0.9621899838157684
IVF (nprobe=8),87,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),87,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),87,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),87,500,0.954,0.477,0.6359999999999999,0.95929388653924
IVF (nprobe=8),87,1000,0.865,0.865,0.865,0.8829273753507799
IVF (nprobe=8),88,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),88,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),88,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),88,500,0.998,0.499,0.6653333333333333,0.9984151014308501
IVF (nprobe=8),88,1000,0.967,0.967,0.967,0.9725892691789891
IVF (nprobe=8),89,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),89,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),89,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),89,500,0.992,0.496,0.6613333333333333,0.9934028129453322
IVF (nprobe=8),89,1000,0.914,0.914,0.914,0.9277902697232294
IVF (nprobe=8),90,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),90,50,0.98,0.049,0.09333333333333334,0.9862624056311926
IVF (nprobe=8),90,100,0.96,0.096,0.17454545454545453,0.9691709809725694
IVF (nprobe=8),90,500,0.892,0.446,0.5946666666666667,0.9062573848694987
IVF (nprobe=8),90,1000,0.755,0.755,0.755,0.7842904529487749
IVF (nprobe=8),91,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),91,50,0.96,0.048,0.09142857142857141,0.9706714971870611
IVF (nprobe=8),91,100,0.91,0.091,0.16545454545454544,0.9278759397228118
IVF (nprobe=8),91,500,0.708,0.354,0.47200000000000003,0.7442798289474664
IVF (nprobe=8),91,1000,0.577,0.577,0.577,0.6177598167870676
IVF (nprobe=8),92,10,0.9,0.009,0.01782178217821782,0.9052116356304493
IVF (nprobe=8),92,50,0.96,0.048,0.09142857142857141,0.9523198840108494
IVF (nprobe=8),92,100,0.9,0.09,0.16363636363636364,0.9103143274581099
IVF (nprobe=8),92,500,0.846,0.423,0.564,0.8571440764626789
IVF (nprobe=8),92,1000,0.733,0.733,0.733,0.7571881895024162
IVF (nprobe=8),93,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),93,50,0.9,0.045,0.08571428571428572,0.9207158819328504
IVF (nprobe=8),93,100,0.82,0.082,0.14909090909090908,0.8499681011666967
IVF (nprobe=8),93,500,0.66,0.33,0.44000000000000006,0.6876058194082325
IVF (nprobe=8),93,1000,0.551,0.551,0.551,0.5842203349503658
IVF (nprobe=8),94,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),94,50,0.98,0.049,0.09333333333333334,0.9854314065074474
IVF (nprobe=8),94,100,0.95,0.095,0.17272727272727273,0.9596832597068965
IVF (nprobe=8),94,500,0.856,0.428,0.5706666666666667,0.8723905848875025
IVF (nprobe=8),94,1000,0.711,0.711,0.7110000000000001,0.7422924878895669
IVF (nprobe=8),95,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),95,50,0.98,0.049,0.09333333333333334,0.9862624056311926
IVF (nprobe=8),95,100,0.95,0.095,0.17272727272727273,0.9606621613963106
IVF (nprobe=8),95,500,0.722,0.361,0.48133333333333334,0.7552712908866516
IVF (nprobe=8),95,1000,0.573,0.573,0.573,0.6145599135909833
IVF (nprobe=8),96,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),96,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),96,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),96,500,0.96,0.48,0.64,0.9666291078640845
IVF (nprobe=8),96,1000,0.786,0.786,0.786,0.8177690948824231
IVF (nprobe=8),97,10,0.9,0.009,0.01782178217821782,0.933745776545611
IVF (nprobe=8),97,50,0.96,0.048,0.09142857142857141,0.9621885165264501
IVF (nprobe=8),97,100,0.94,0.094,0.1709090909090909,0.9465735701820333
IVF (nprobe=8),97,500,0.824,0.412,0.5493333333333332,0.8425502102807424
IVF (nprobe=8),97,1000,0.714,0.714,0.714,0.7417750081732702
IVF (nprobe=8),98,10,0.9,0.009,0.01782178217821782,0.8899541168509599
IVF (nprobe=8),98,50,0.84,0.042,0.08,0.8522407337459552
IVF (nprobe=8),98,100,0.85,0.085,0.15454545454545457,0.8550057069649406
IVF (nprobe=8),98,500,0.702,0.351,0.46799999999999997,0.7250913136101194
IVF (nprobe=8),98,1000,0.594,0.594,0.594,0.62375281347162
IVF (nprobe=8),99,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),99,50,0.98,0.049,0.09333333333333334,0.9848842407886497
IVF (nprobe=8),99,100,0.9,0.09,0.16363636363636364,0.9224435607944877
IVF (nprobe=8),99,500,0.498,0.249,0.332,0.5610337105359089
IVF (nprobe=8),99,1000,0.393,0.393,0.393,0.44448155578270976
IVF (nprobe=8),100,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),100,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=8),100,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=8),100,500,0.95,0.475,0.6333333333333334,0.9585018154284699
IVF (nprobe=8),100,1000,0.766,0.766,0.766,0.7997449110305709
IVF (nprobe=8),101,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=8),101,50,0.96,0.048,0.09142857142857141,0.9721591719484354
IVF (nprobe=8),101,100,0.96,0.096,0.17454545454545453,0.9673935061812151
IVF (nprobe=8),101,500,0.852,0.426,0.568,0.8709286412708452
IVF (nprobe=8),101,1000,0.681,0.681,0.681,0.7168287057821642
IVF (nprobe=32),1,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),1,50,0.88,0.044,0.0838095238095238,0.896078028601349
IVF (nprobe=32),1,100,0.83,0.083,0.15090909090909094,0.849158185676212
IVF (nprobe=32),1,500,0.588,0.294,0.39199999999999996,0.628254011778428
IVF (nprobe=32),1,1000,0.465,0.465,0.465,0.5067376398189741
IVF (nprobe=32),2,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),2,50,0.94,0.047,0.08952380952380952,0.9462682716166635
IVF (nprobe=32),2,100,0.93,0.093,0.16909090909090907,0.9368937080742902
IVF (nprobe=32),2,500,0.854,0.427,0.5693333333333334,0.867980378689331
IVF (nprobe=32),2,1000,0.748,0.748,0.748,0.773052349831726
IVF (nprobe=32),3,10,0.8,0.008,0.015841584158415842,0.8572048559638628
IVF (nprobe=32),3,50,0.88,0.044,0.0838095238095238,0.887681102550367
IVF (nprobe=32),3,100,0.84,0.084,0.15272727272727274,0.8529315754987519
IVF (nprobe=32),3,500,0.566,0.283,0.37733333333333324,0.6075041716860734
IVF (nprobe=32),3,1000,0.474,0.474,0.474,0.5117815419642243
IVF (nprobe=32),4,10,0.9,0.009,0.01782178217821782,0.9216017310213247
IVF (nprobe=32),4,50,0.86,0.043,0.0819047619047619,0.8779244452050856
IVF (nprobe=32),4,100,0.9,0.09,0.16363636363636364,0.9026720049251334
IVF (nprobe=32),4,500,0.854,0.427,0.5693333333333334,0.861455196496596
IVF (nprobe=32),4,1000,0.759,0.759,0.7590000000000001,0.7782002880934005
IVF (nprobe=32),5,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),5,50,0.98,0.049,0.09333333333333334,0.9806167482472479
IVF (nprobe=32),5,100,0.98,0.098,0.17818181818181816,0.9803198337245335
IVF (nprobe=32),5,500,0.794,0.397,0.5293333333333334,0.8242285037108579
IVF (nprobe=32),5,1000,0.549,0.549,0.549,0.6032265386823243
IVF (nprobe=32),6,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),6,50,0.98,0.049,0.09333333333333334,0.9826137020047635
IVF (nprobe=32),6,100,0.97,0.097,0.1763636363636364,0.9733857706984657
IVF (nprobe=32),6,500,0.924,0.462,0.616,0.9329314979043937
IVF (nprobe=32),6,1000,0.762,0.762,0.762,0.792550257003094
IVF (nprobe=32),7,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),7,50,0.98,0.049,0.09333333333333334,0.9856215795673515
IVF (nprobe=32),7,100,0.97,0.097,0.1763636363636364,0.9760339671697826
IVF (nprobe=32),7,500,0.912,0.456,0.608,0.9240346249674951
IVF (nprobe=32),7,1000,0.701,0.701,0.701,0.7413947348515831
IVF (nprobe=32),8,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),8,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),8,100,0.99,0.099,0.18,0.9918814514394172
IVF (nprobe=32),8,500,0.95,0.475,0.6333333333333334,0.9578243641093377
IVF (nprobe=32),8,1000,0.806,0.806,0.806,0.8335773089385144
IVF (nprobe=32),9,10,0.9,0.009,0.01782178217821782,0.7799082337019199
IVF (nprobe=32),9,50,0.84,0.042,0.08,0.8017418111746358
IVF (nprobe=32),9,100,0.86,0.086,0.15636363636363637,0.8328818538506757
IVF (nprobe=32),9,500,0.63,0.315,0.42,0.6552768029340288
IVF (nprobe=32),9,1000,0.503,0.503,0.503,0.5364684558088584
IVF (nprobe=32),10,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),10,50,0.98,0.049,0.09333333333333334,0.9862624056311926
IVF (nprobe=32),10,100,0.96,0.096,0.17454545454545453,0.9690165504326176
IVF (nprobe=32),10,500,0.788,0.394,0.5253333333333334,0.815332736155671
IVF (nprobe=32),10,1000,0.641,0.641,0.641,0.6790664464527412
IVF (nprobe=32),11,10,0.8,0.008,0.015841584158415842,0.7759944384848244
IVF (nprobe=32),11,50,0.86,0.043,0.0819047619047619,0.8433095702641602
IVF (nprobe=32),11,100,0.93,0.093,0.16909090909090907,0.9034823513007245
IVF (nprobe=32),11,500,0.812,0.406,0.5413333333333333,0.8234885798471102
IVF (nprobe=32),11,1000,0.641,0.641,0.641,0.6743733109144247
IVF (nprobe=32),12,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),12,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),12,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=32),12,500,0.886,0.443,0.5906666666666667,0.9038897125859751
IVF (nprobe=32),12,1000,0.714,0.714,0.714,0.7509207016489985
IVF (nprobe=32),13,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),13,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),13,100,0.97,0.097,0.1763636363636364,0.9772998588031467
IVF (nprobe=32),13,500,0.988,0.494,0.6586666666666667,0.9882826481525882
IVF (nprobe=32),13,1000,0.807,0.807,0.807,0.8360981558206926
IVF (nprobe=32),14,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),14,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),14,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=32),14,500,0.972,0.486,0.648,0.976980660689545
IVF (nprobe=32),14,1000,0.879,0.879,0.879,0.8973775032432403
IVF (nprobe=32),15,10,0.9,0.009,0.01782178217821782,0.933745776545611
IVF (nprobe=32),15,50,0.76,0.038,0.07238095238095238,0.8029127767619764
IVF (nprobe=32),15,100,0.76,0.076,0.13818181818181818,0.788372094087662
IVF (nprobe=32),15,500,0.596,0.298,0.39733333333333337,0.6248357150610191
IVF (nprobe=32),15,1000,0.494,0.494,0.494,0.5261967711564288
IVF (nprobe=32),16,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),16,50,0.96,0.048,0.09142857142857141,0.9661643624827941
IVF (nprobe=32),16,100,0.95,0.095,0.17272727272727273,0.956599117276782
IVF (nprobe=32),16,500,0.842,0.421,0.5613333333333334,0.8616957696623652
IVF (nprobe=32),16,1000,0.726,0.726,0.726,0.7557100050346623
IVF (nprobe=32),17,10,0.8,0.008,0.015841584158415842,0.841492960259019
IVF (nprobe=32),17,50,0.72,0.036,0.06857142857142856,0.7555937180613278
IVF (nprobe=32),17,100,0.81,0.081,0.14727272727272728,0.8116128433480665
IVF (nprobe=32),17,500,0.798,0.399,0.532,0.8000063686436628
IVF (nprobe=32),17,1000,0.696,0.696,0.696,0.7131130506463718
IVF (nprobe=32),18,10,0.9,0.009,0.01782178217821782,0.9305687780632227
IVF (nprobe=32),18,50,0.84,0.042,0.08,0.8614445126940091
IVF (nprobe=32),18,100,0.81,0.081,0.14727272727272728,0.830542580190015
IVF (nprobe=32),18,500,0.626,0.313,0.41733333333333333,0.658028199160846
IVF (nprobe=32),18,1000,0.517,0.517,0.517,0.5518544273647237
IVF (nprobe=32),19,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),19,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),19,100,0.99,0.099,0.18,0.9916621531950969
IVF (nprobe=32),19,500,0.888,0.444,0.592,0.904797182553466
IVF (nprobe=32),19,1000,0.721,0.721,0.721,0.7562210934142898
IVF (nprobe=32),20,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),20,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),20,100,0.99,0.099,0.18,0.9925486643369581
IVF (nprobe=32),20,500,0.906,0.453,0.604,0.9196284192053207
IVF (nprobe=32),20,1000,0.732,0.732,0.732,0.7668127590225803
IVF (nprobe=32),21,10,0.9,0.009,0.01782178217821782,0.9266360779006401
IVF (nprobe=32),21,50,0.82,0.041,0.07809523809523809,0.8458018222515431
IVF (nprobe=32),21,100,0.7,0.07,0.1272727272727273,0.7444745274159323
IVF (nprobe=32),21,500,0.686,0.343,0.4573333333333333,0.70319874713365
IVF (nprobe=32),21,1000,0.565,0.565,0.565,0.5935628026151337
IVF (nprobe=32),22,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),22,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),22,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=32),22,500,0.99,0.495,0.66,0.9914131774789763
IVF (nprobe=32),22,1000,0.909,0.909,0.909,0.9234468683229716
IVF (nprobe=32),23,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),23,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),23,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=32),23,500,0.928,0.464,0.6186666666666667,0.9387863075648645
IVF (nprobe=32),23,1000,0.765,0.765,0.765,0.7967843810569554
IVF (nprobe=32),24,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),24,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),24,100,0.99,0.099,0.18,0.9927959037357916
IVF (nprobe=32),24,500,0.962,0.481,0.6413333333333333,0.9678406269539896
IVF (nprobe=32),24,1000,0.877,0.877,0.8769999999999999,0.8938880729153215
IVF (nprobe=32),25,10,0.9,0.009,0.01782178217821782,0.9363792118010483
IVF (nprobe=32),25,50,0.74,0.037,0.07047619047619047,0.7842963946682937
IVF (nprobe=32),25,100,0.67,0.067,0.12181818181818183,0.7121800610761679
IVF (nprobe=32),25,500,0.514,0.257,0.3426666666666666,0.5457443325243798
IVF (nprobe=32),25,1000,0.46,0.46,0.46,0.48646957284925263
IVF (nprobe=32),26,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),26,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),26,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=32),26,500,0.99,0.495,0.66,0.991944895467077
IVF (nprobe=32),26,1000,0.918,0.918,0.918,0.9310530702920274
IVF (nprobe=32),27,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),27,50,0.98,0.049,0.09333333333333334,0.9846298672989356
IVF (nprobe=32),27,100,0.97,0.097,0.1763636363636364,0.9760434570120113
IVF (nprobe=32),27,500,0.902,0.451,0.6013333333333334,0.9149297716971851
IVF (nprobe=32),27,1000,0.741,0.741,0.7410000000000001,0.7734006138672113
IVF (nprobe=32),28,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),28,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),28,100,0.98,0.098,0.17818181818181816,0.9855437164493942
IVF (nprobe=32),28,500,0.968,0.484,0.6453333333333333,0.9715771314356867
IVF (nprobe=32),28,1000,0.858,0.858,0.858,0.878163232309383
IVF (nprobe=32),29,10,0.9,0.009,0.01782178217821782,0.933745776545611
IVF (nprobe=32),29,50,0.76,0.038,0.07238095238095238,0.7995549922744631
IVF (nprobe=32),29,100,0.77,0.077,0.14,0.7908296566295181
IVF (nprobe=32),29,500,0.84,0.42,0.5599999999999999,0.8371706532855331
IVF (nprobe=32),29,1000,0.82,0.82,0.82,0.8225622177905315
IVF (nprobe=32),30,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),30,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),30,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=32),30,500,0.988,0.494,0.6586666666666667,0.9899924214551983
IVF (nprobe=32),30,1000,0.906,0.906,0.906,0.9207435611292831
IVF (nprobe=32),31,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),31,50,0.92,0.046,0.08761904761904762,0.9386142261001956
IVF (nprobe=32),31,100,0.9,0.09,0.16363636363636364,0.9176444202167242
IVF (nprobe=32),31,500,0.828,0.414,0.5519999999999999,0.8471160724254154
IVF (nprobe=32),31,1000,0.689,0.689,0.689,0.7214970609415671
IVF (nprobe=32),32,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),32,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),32,100,0.99,0.099,0.18,0.9918122023311187
IVF (nprobe=32),32,500,0.974,0.487,0.6493333333333333,0.9776700376601933
IVF (nprobe=32),32,1000,0.863,0.863,0.863,0.8834147862860071
IVF (nprobe=32),33,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),33,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),33,100,0.98,0.098,0.17818181818181816,0.9851312210229055
IVF (nprobe=32),33,500,0.76,0.38,0.5066666666666666,0.7954680299729252
IVF (nprobe=32),33,1000,0.557,0.557,0.557,0.6083403781118412
IVF (nprobe=32),34,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),34,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),34,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=32),34,500,0.888,0.444,0.592,0.9037778128756583
IVF (nprobe=32),34,1000,0.776,0.776,0.776,0.8032924231365878
IVF (nprobe=32),35,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),35,50,0.98,0.049,0.09333333333333334,0.9814066183482458
IVF (nprobe=32),35,100,0.99,0.099,0.18,0.9885469107371714
IVF (nprobe=32),35,500,0.958,0.479,0.6386666666666667,0.9624116333525149
IVF (nprobe=32),35,1000,0.839,0.839,0.839,0.860432707688529
IVF (nprobe=32),36,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),36,50,0.96,0.048,0.09142857142857141,0.9662597085620127
IVF (nprobe=32),36,100,0.91,0.091,0.16545454545454544,0.9265068450104917
IVF (nprobe=32),36,500,0.678,0.339,0.45199999999999996,0.7111168018491143
IVF (nprobe=32),36,1000,0.55,0.55,0.55,0.5887265994181634
IVF (nprobe=32),37,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),37,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),37,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=32),37,500,0.992,0.496,0.6613333333333333,0.9931618281449652
IVF (nprobe=32),37,1000,0.931,0.931,0.931,0.9416260823930246
IVF (nprobe=32),38,10,0.9,0.009,0.01782178217821782,0.9305687780632227
IVF (nprobe=32),38,50,0.8,0.04,0.07619047619047618,0.8276898561318887
IVF (nprobe=32),38,100,0.74,0.074,0.13454545454545455,0.770748653664125
IVF (nprobe=32),38,500,0.516,0.258,0.344,0.5549472028379104
IVF (nprobe=32),38,1000,0.428,0.428,0.428,0.46322484707388956
IVF (nprobe=32),39,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),39,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),39,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=32),39,500,0.964,0.482,0.6426666666666666,0.969947648093386
IVF (nprobe=32),39,1000,0.791,0.791,0.791,0.8219337075759273
IVF (nprobe=32),40,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),40,50,0.96,0.048,0.09142857142857141,0.9709523067664448
IVF (nprobe=32),40,100,0.98,0.098,0.17818181818181816,0.9821072987305789
IVF (nprobe=32),40,500,0.804,0.402,0.5360000000000001,0.831655452069303
IVF (nprobe=32),40,1000,0.608,0.608,0.608,0.6537976650485341
IVF (nprobe=32),41,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),41,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=32),41,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=32),41,500,1.0,0.5,0.6666666666666666,1.0
IVF (nprobe=32),41,1000,0.913,0.913,0.9130000000000001,0.9277608508380184
IVF (nprobe=32),42,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),42,50,0.98,0.049,0.09333333333333334,0.9843500333548646
IVF (nprobe=32),42,100,0.97,0.097,0.1763636363636364,0.9739609580572379
IVF (nprobe=32),42,500,0.846,0.423,0.564,0.866944938835791
IVF (nprobe=32),42,1000,0.748,0.748,0.748,0.7752672036917821
IVF (nprobe=32),43,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=32),43,50,0.98,0.049,0.09333333333333334,0.9843500333548646
IVF (nprobe=32),43,100,0.98,0.098,0.17818181818181816,0.9829086500402519
IVF (nprobe=32),43,500,0.92,0.46,0.6133333333333333,0.9314366604406197
